"code","task","cue","response","target","TSR_score","strict","lenient","condition","strict_numeric","lenient_numeric","closeness","degree","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
40041,2,"adjust","detrabe","detrabe",100,"correct","correct","A2_B2",1,1,"high","high",31,"female","Others","bachelor",4,"Mandarin, German, Bahasa Indonesia","yes","no","computer","no","no"
40041,2,"demand","cridded","cridded",100,"correct","correct","A2_B1",1,1,"high","low",31,"female","Others","bachelor",4,"Mandarin, German, Bahasa Indonesia","yes","no","computer","no","no"
40041,2,"demand","cridded","cridded",100,"correct","correct","A2_B1",1,1,"high","low",31,"female","Others","bachelor",4,"Mandarin, German, Bahasa Indonesia","yes","no","computer","no","no"
40045,2,"apple","scrones","scrones",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"apple","scrones","scrones",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"banner","flanish","flanish",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"banner","flanish","flanish",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"bloom","drodged","drodged",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"bloom","drodged","drodged",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"anguish","blerved","blerved",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"anguish","blerved","blerved",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"confined","pruffed","pruffed",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"confined","pruffed","pruffed",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"cosmic","thraped","thraped",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"cosmic","thraped","thraped",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"currency","trapely","trapely",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"currency","trapely","trapely",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"delayed","grature","grature",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"delayed","grature","grature",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"demand","ottress","ottress",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"demand","ottress","ottress",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"depend","drandal","drandal",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"depend","drandal","drandal",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"dive","slouder","slouder",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"dive","slouder","slouder",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"donation","brudied","brudied",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"donation","brudied","brudied",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"editing","clitten","clitten",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"editing","clitten","clitten",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"heroic","blosper","blosper",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"heroic","blosper","blosper",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"laser","glorned","glorned",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"laser","glorned","glorned",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"liberty","fastade","fastade",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"liberty","fastade","fastade",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"adjust","flatial","flatial",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"adjust","flatial","flatial",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"modesty","tremish","tremish",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"modesty","tremish","tremish",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"mole","addeded","addeded",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"mole","addeded","addeded",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"mutant","tossens","tossens",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"mutant","tossens","tossens",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"madness","lonbust","lonbust",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"madness","lonbust","lonbust",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"orange","dramens","dramens",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"orange","dramens","dramens",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"gallery","trunned","trunned",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"gallery","trunned","trunned",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"gifted","treeple","treeple",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"gifted","treeple","treeple",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"olive","nithter","nithter",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"olive","nithter","nithter",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"harass","dradden","dradden",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"harass","dradden","dradden",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"proposal","plished","plished",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"proposal","plished","plished",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"publicity","drereby","drereby",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"publicity","drereby","drereby",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"publish","slarves","slarves",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"publish","slarves","slarves",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"sacred","pluared","pluared",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"sacred","pluared","pluared",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"sewer","chyrene","chyrene",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"sewer","chyrene","chyrene",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"surgical","cridded","cridded",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"surgical","cridded","cridded",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"vessel","blonged","blonged",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"vessel","blonged","blonged",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"boost","detrabe","detrabe",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"boost","detrabe","detrabe",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"breeding","stereas","stereas",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"breeding","stereas","stereas",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"orphan","castopp","castopp",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"orphan","castopp","castopp",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"pageant","achirin","achirin",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"pageant","achirin","achirin",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"grape","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"grape","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"poised","pheties","pheties",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"poised","pheties","pheties",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"compound","reordom","reordom",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"compound","reordom","reordom",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"broker","drusier","drusier",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"broker","drusier","drusier",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"pigeon","slooper","slooper",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"pigeon","slooper","slooper",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"click","bensked","bensked",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40045,2,"click","bensked","bensked",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",4,"chinese, french and cantonese","yes","no","computer","no","no"
40046,2,"adjust","slarves","slarves",100,"correct","correct","A2_B2",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"anguish","achirin","achirin",100,"correct","correct","A2_B2",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"apple","scrones","scrones",100,"correct","correct","trial",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"banner","idk","reordom",20,"wrong","wrong","A2_B1",0,0,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"bloom","trapely","trapely",100,"correct","correct","A1_B2",1,1,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"boost","clitten","clitten",100,"correct","correct","A1_B1",1,1,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"breeding","glorned","glorned",100,"correct","correct","A1_B2",1,1,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"broker","pheties","pheties",100,"correct","correct","A1_B1",1,1,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"click","lonbust","lonbust",100,"correct","correct","A2_B2",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"compound","blonged","blonged",100,"correct","correct","A2_B2",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"confined","pruffed","pruffed",100,"correct","correct","A1_B1",1,1,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"cosmic","idk","stereas",0,"wrong","wrong","A1_B2",0,0,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"currency","drodgen","drodged",86,"wrong","correct","A2_B1",0,1,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"delayed","addeded","addeded",100,"correct","correct","A1_B2",1,1,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"demand","flanish","flanish",100,"correct","correct","A2_B1",1,1,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"depend","ostess","ottress",77,"wrong","wrong","A1_B1",0,0,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"dive","castopp","castopp",100,"correct","correct","A2_B1",1,1,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"donation","flatial","flatial",100,"correct","correct","A2_B2",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"editing","detrbe","detrabe",92,"wrong","correct","A2_B1",0,1,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"gallery","thraped","thraped",100,"correct","correct","A1_B2",1,1,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"gifted","slooper","slooper",100,"correct","correct","A1_B1",1,1,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"grape","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"harass","tremish","tremish",100,"correct","correct","A2_B1",1,1,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"heroic","bensked","bensked",100,"correct","correct","A2_B1",1,1,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"laser","brudied","brudied",100,"correct","correct","A2_B2",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"liberty","idk","drereby",20,"wrong","wrong","A1_B2",0,0,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"madness","grature","grature",100,"correct","correct","A2_B2",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"modesty","blerved","blerved",100,"correct","correct","A1_B1",1,1,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"mole","chyren","chyrene",92,"wrong","correct","A2_B2",0,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"mutant","drusier","drusier",100,"correct","correct","A1_B2",1,1,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"olive","tossens","tossens",100,"correct","correct","A1_B1",1,1,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"orange","dramens","dramens",100,"correct","correct","trial",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"orphan","slouder","slouder",100,"correct","correct","A1_B2",1,1,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"pageant","dradden","dradden",100,"correct","correct","A2_B2",1,1,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"pigeon","treeple","treeple",100,"correct","correct","A1_B1",1,1,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"poised","nithter","nithter",100,"correct","correct","A1_B2",1,1,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"proposal","pluared","pluared",100,"correct","correct","A1_B1",1,1,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"publicity","idk","plished",40,"wrong","wrong","A2_B1",0,0,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"publish","trunned","trunned",100,"correct","correct","A2_B1",1,1,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"sacred","idk","drandal",20,"wrong","wrong","A2_B2",0,0,"high","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"sewer","id","blosper",0,"wrong","wrong","A2_B1",0,0,"high","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"surgical","fastade","fastade",100,"correct","correct","A1_B2",1,1,"low","high",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40046,2,"vessel","cridded","cridded",100,"correct","correct","A1_B1",1,1,"low","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40051,2,"click","treeple","treeple",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"click","treeple","treeple",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"broker","dradden","dradden",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"broker","dradden","dradden",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"currency","drodged","drodged",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"currency","drodged","drodged",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"compound","flanish","flanish",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"compound","flanish","flanish",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"confined","stereas","stereas",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"confined","stereas","stereas",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"cosmic","clitten","clitten",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"cosmic","clitten","clitten",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"dive","bensked","bensked",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"dive","bensked","bensked",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"delayed","slouder","slouder",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"delayed","slouder","slouder",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"demand","pluared","pluared",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"demand","pluared","pluared",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"depend","reordem","reordom",86,"wrong","correct","A1_B1",0,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"depend","reordem","reordom",86,"wrong","correct","A1_B1",0,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"gifted","slooper","slooper",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"gifted","slooper","slooper",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"grape","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"grape","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"harass","blerved","blerved",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"harass","blerved","blerved",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"heroic","chyrene","chyrene",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"heroic","chyrene","chyrene",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"laser","glorned","glorned",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"laser","glorned","glorned",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"liberty","plished","plished",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"liberty","plished","plished",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"madness","lonbust","lonbust",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"madness","lonbust","lonbust",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"modesty","tossens","tossens",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"modesty","tossens","tossens",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"mole","grateur","grature",86,"wrong","correct","A2_B2",0,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"mole","grateur","grature",86,"wrong","correct","A2_B2",0,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"mutant","nihther","nithter",86,"wrong","correct","A1_B2",0,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"mutant","nihther","nithter",86,"wrong","correct","A1_B2",0,1,"low","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"donation","thraped","thraped",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"donation","thraped","thraped",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"editing","flatial","flatial",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40051,2,"editing","flatial","flatial",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
